"# 2016 Form EIA-860 Data - Schedule 3, 'Generator Data' (Retired & Canceled Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia860/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
5517,Dynegy Midwest Generation Inc,897,Vermilion,IL,Vermilion,2,Conventional Steam Coal,ST,,S,X,X,,,108.8, ,99,99, ,, , ,RE,X,11,1956,11,2011,N,IPP Non-CHP,2,X,SUB,NG,BIT,,,,NG,,,,N,, ,,,,,,Y,N,,,Y,N
5517,Dynegy Midwest Generation Inc,897,Vermilion,IL,Vermilion,3,Petroleum Liquids,GT,,S,X,X,,,15, ,10,12, ,, , ,RE,X,8,1967,11,2011,N,IPP Non-CHP,2,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
5517,Dynegy Midwest Generation Inc,897,Vermilion,IL,Vermilion,ST1,Conventional Steam Coal,ST,,S,X,X,,,73.5, ,62,63, ,, , ,RE,X,5,1955,11,2011,N,IPP Non-CHP,2,X,SUB,NG,BIT,,,,NG,,,,N,, ,,,,,,Y,,,,Y,N
5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,1,Natural Gas Steam Turbine,ST,,S,X,X,,,50, ,38.7,39.7, ,, , ,RE,X,11,1949,10,2011,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,2,Natural Gas Steam Turbine,ST,,S,X,X,,,50, ,38.7,39.7, ,, , ,RE,X,11,1949,10,2011,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,3,Natural Gas Steam Turbine,ST,,S,X,X,,,50, ,38.7,39.7, ,, , ,RE,X,10,1950,10,2011,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,4,Conventional Steam Coal,ST,,S,X,X,AMIL.WOODRW84,AMIL.WOODRW84,112.5,0.85,89,91,35,N, , ,RE,X,6,1954,5,2016,N,IPP Non-CHP,2,X,RC,SUB,,,,,NG,,,,N,N, ,12H,,Y,,,Y,,,,Y,N
5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,5,Conventional Steam Coal,ST,,S,X,X,AMIL.WOODRW85,AMIL.WOODRW85,387.6,0.85,371,374,115,N, , ,RE,X,7,1964,5,2016,N,IPP Non-CHP,2,X,RC,SUB,,,,,NG,,,,N,N, ,OVER,,Y,,,Y,,,,Y,N
19436,Union Electric Co - (MO),913,Venice,IL,Madison,2,Petroleum Liquids,ST,,S,X,X,,,40,0.85,38,36, ,N, , ,RE,X,5,1942,8,2000,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,,,
19436,Union Electric Co - (MO),913,Venice,IL,Madison,3,Petroleum Liquids,ST,,S,X,X,,,98,0.85,82,78, ,N, , ,RE,X,7,1943,12,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,,,
19436,Union Electric Co - (MO),913,Venice,IL,Madison,4,Petroleum Liquids,ST,,S,X,X,,,98,0.85,82,78, ,N, , ,RE,X,3,1948,12,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,,,
19436,Union Electric Co - (MO),913,Venice,IL,Madison,5,Petroleum Liquids,ST,,S,X,X,,,98,0.9,86,82.5, ,N, , ,RE,X,9,1950,12,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,,,
19436,Union Electric Co - (MO),913,Venice,IL,Madison,6,Petroleum Liquids,ST,,S,X,X,,,100, ,86,82.5, ,N, , ,RE,X,12,1950,12,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,,,
19436,Union Electric Co - (MO),913,Venice,IL,Madison,GT1,Petroleum Liquids,GT,,S,X,X,,,37.5, ,26,30, ,N, , ,RE,X,10,1967,9,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
19436,Union Electric Co - (MO),913,Venice,IL,Madison,ST1,Petroleum Liquids,ST,,S,X,X,,,40, ,38,36, ,N, , ,RE,X,2,1942,8,2000,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,,,
2188,City of Breese - (IL),934,Breese,IL,Clinton,ST2,Petroleum Liquids,ST,,S,X,X,,,2, ,2,2, ,, , ,RE,X,8,1960,1,2003,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,N,,
3040,City of Carmi - (IL),937,Carmi,IL,White,5,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.6,0.8,0.5,0.5,0.2,N, , ,RE,X,12,1945,7,2013,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,10M,,,,,,,,Y,Y,Y
3040,City of Carmi - (IL),937,Carmi,IL,White,6,Petroleum Liquids,IC,,S,X,X,,,0.7,0.8,0.5,0.5,0.2,N, , ,RE,X,12,1939,5,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N,0,10M,,,,,,,,N,N,N
11736,City of Marshall - (IL),949,Marshall (IL),IL,Clark,1,Petroleum Liquids,IC,,S,X,X,,,0.9,0.8,0.8,0.8,0.5,N, , ,RE,X,88,1948,2,2006,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
11736,City of Marshall - (IL),949,Marshall (IL),IL,Clark,2,Petroleum Liquids,IC,,S,X,X,,,0.9,0.8,0.8,0.8,0.5,N, , ,RE,X,88,1948,2,2006,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
11736,City of Marshall - (IL),949,Marshall (IL),IL,Clark,3,Petroleum Liquids,IC,,S,X,X,,,1.2,0.8,1.1,1.1,0.5,N, , ,RE,X,88,1953,2,2006,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,10,Petroleum Liquids,IC,,S,X,X,,,2,0.8,2,2,0.2,N, , ,RE,X,2,2003,4,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,N
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,3,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,5,2002,11,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,,N, ,,,,,,,,,N,,
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,4,Natural Gas Steam Turbine,ST,,S,X,X,,,7.5, ,8.6,8.6, ,, , ,RE,X,88,1960,5,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,N, ,,,,,,,,,,,
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,7,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,5,2002,11,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,,,,,,,,,,,
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,8,Petroleum Liquids,IC,,S,X,X,,,2, ,2,2, ,, , ,RE,X,2,2003,11,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,9,Petroleum Liquids,IC,,S,X,X,,,2, ,2,2, ,, , ,RE,X,2,2003,11,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,IC1,Petroleum Liquids,IC,,S,X,X,,,6.3, ,6,6, ,, , ,RE,X,9,1973,12,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,,N, ,1H,,,,,,,,,,
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,IC2,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,6,2000,11,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,,N, ,,,,,,,,,,,
14840,City of Peru - (IL),955,Peru (IL),IL,LaSalle,IC3,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,, , ,RE,X,6,2000,4,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,,N, ,,,,,,,,,,,
15686,Village of Rantoul - (IL),958,Rantoul,IL,Champaign,1,Petroleum Liquids,IC,,S,X,X,,,1.2, ,0.7,0.8, ,N, , ,RE,X,1,1951,12,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,,,,,,,,,N,N,
15686,Village of Rantoul - (IL),958,Rantoul,IL,Champaign,2,Petroleum Liquids,IC,,S,X,X,,,1.2,0.9,0.7,0.8,0.6,N, , ,RE,X,1,1951,12,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,,
15686,Village of Rantoul - (IL),958,Rantoul,IL,Champaign,3,Petroleum Liquids,IC,,S,X,X,,,1.2,0.9,0.7,0.8,0.6,N, , ,RE,X,4,1953,1,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,,
15686,Village of Rantoul - (IL),958,Rantoul,IL,Champaign,4,Petroleum Liquids,IC,,S,X,X,,,1.2,0.9,0.7,0.7,0.6,N, , ,RE,X,2,1954,12,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,,
15686,Village of Rantoul - (IL),958,Rantoul,IL,Champaign,5,Petroleum Liquids,IC,,S,X,X,,,1.5, ,0.7,0.8, ,N, , ,RE,X,7,1964,10,2012,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,1H,,,,,,,,N,,
15772,City of Red Bud - (IL),959,Red Bud,IL,Randolph,5,Petroleum Liquids,IC,,S,X,X,,,0.5, ,0.4,0.4, ,, , ,RE,X,3,1948,10,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
15772,City of Red Bud - (IL),959,Red Bud,IL,Randolph,6,Petroleum Liquids,IC,,S,X,X,,,1, ,0.9,0.9, ,, , ,RE,X,9,1953,10,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,,,,,,,,,N,N,
16179,Rochelle Municipal Utilities,960,North Ninth Street,IL,Ogle,5,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,1,0.8,0.8,0.8, ,N, , ,RE,X,6,1949,10,2002,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,N, ,,,,,,,,,,,
16179,Rochelle Municipal Utilities,961,South Main Street,IL,Ogle,S1,Natural Gas Steam Turbine,ST,,S,X,X,,,11.5, ,11.5,11.5, ,, , ,RE,X,2,1962,8,2003,Y,Electric Utility,1,T,NG,BIT,,,,,,,,,,, ,,,,,,,,,,,
17828,City of Springfield - (IL),964,Lakeside,IL,Sangamon,6,Conventional Steam Coal,ST,,S,X,X,,,37.5,0.9,38,39, ,N, , ,RE,X,4,1961,10,2009,N,Electric Utility,1,X,BIT,OBS,DFO,,,,DFO,,,,N,, ,,,,,,Y,,,,N,N
17828,City of Springfield - (IL),964,Lakeside,IL,Sangamon,7,Conventional Steam Coal,ST,,S,X,X,,,37.5,0.9,38,39, ,N, , ,RE,X,12,1965,10,2009,N,Electric Utility,1,X,BIT,OBS,DFO,,,,DFO,,,,N,, ,,,,,,Y,,,,N,N
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,Dearborn,1,Conventional Steam Coal,ST,,S,X,X,40243865,34497125,152.5,0.8,145,145,50,N, , ,RE,X,3,1951,6,2015,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,N,
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,Dearborn,2,Conventional Steam Coal,ST,,S,X,X,40243867,34497125,152.5,0.8,145,145,50,N, , ,RE,X,11,1952,6,2015,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,N,
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,Dearborn,3,Conventional Steam Coal,ST,,S,X,X,40243861,34497125,215.4,0.8,200,205,65,N, , ,RE,X,12,1954,6,2015,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,N,
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,Dearborn,4,Conventional Steam Coal,ST,,S,X,X,40243863,34497125,579.7,0.85,500,500,300,N, , ,RE,X,7,1964,6,2015,N,Electric Utility,1,X,BIT,SUB,,,,,DFO,,,,N,, ,OVER,,N,,Y,,Y,,,N,
9273,Indianapolis Power & Light Co,990,Harding Street,IN,Marion,3,Petroleum Liquids,ST,,S,X,X,,,43.8,0.8,35,35,10,N, , ,RE,X,9,1941,6,2013,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,N,,,N,,,N,,
9273,Indianapolis Power & Light Co,990,Harding Street,IN,Marion,4,Petroleum Liquids,ST,,S,X,X,,,43.8,0.8,35,35,10,N, , ,RE,X,6,1947,6,2013,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,,,,N,,,N,,
9273,Indianapolis Power & Light Co,990,Harding Street,IN,Marion,GT3,Petroleum Liquids,GT,,S,X,X,IPL.16STOUTR1,IPL.16STOUTR1,26,0.9,10,10,5,N, , ,RE,X,5,1973,6,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,,N, ,1H,,,,,,,,N,N,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,2,Petroleum Liquids,ST,,S,X,X,,,46, ,39,39, ,N, , ,RE,X,5,1950,6,2013,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,,,,,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,3,Conventional Steam Coal,ST,,S,X,X,,,50,0.85,40,40,34,N, , ,RE,X,12,1951,4,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,4,Conventional Steam Coal,ST,,S,X,X,,,69,0.85,56,57,32,N, , ,RE,X,1,1953,4,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,5,Conventional Steam Coal,ST,,S,X,X,,,69,0.85,62,63,32,N, , ,RE,X,12,1953,4,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,6,Conventional Steam Coal,ST,,S,X,X,,,113.6,0.85,99,100,54,N, , ,RE,X,10,1956,4,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,IC1,Petroleum Liquids,IC,,S,X,X,,,2.7,0.85,3,3,2.7,N, , ,RE,X,4,1967,4,2016,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,OVER,,,,,,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,ST1,Petroleum Liquids,ST,,S,X,X,,,46, ,39,39, ,, , ,RE,X,3,1949,6,2013,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,,,,,,,,,
13756,Northern Indiana Pub Serv Co,996,Dean H Mitchell,IN,Lake,11,Conventional Steam Coal,ST,,S,X,X,,,127.5, ,110,110, ,, , ,RE,X,5,1970,9,2010,N,Electric Utility,1,X,SUB,NG,,,,,NG,,,,N,, ,,,Y,,,Y,,,,Y,
13756,Northern Indiana Pub Serv Co,996,Dean H Mitchell,IN,Lake,4,Natural Gas Steam Turbine,ST,,S,X,X,,,138.1, ,125,125, ,, , ,RE,X,12,1956,9,2010,N,Electric Utility,1,X,NG,SUB,,,,,NG,,,,N,, ,,,Y,,,Y,,,,Y,N
13756,Northern Indiana Pub Serv Co,996,Dean H Mitchell,IN,Lake,5,Conventional Steam Coal,ST,,S,X,X,,,128, ,125,125, ,, , ,RE,X,5,1959,9,2010,N,Electric Utility,1,X,SUB,NG,,,,,NG,,,,N,, ,,,Y,,,Y,,,,Y,
13756,Northern Indiana Pub Serv Co,996,Dean H Mitchell,IN,Lake,6,Conventional Steam Coal,ST,,S,X,X,,,128, ,125,125, ,, , ,RE,X,9,1959,9,2010,N,Electric Utility,1,X,SUB,NG,,,,,NG,,,,N,, ,,,Y,,,Y,,,,Y,
13756,Northern Indiana Pub Serv Co,996,Dean H Mitchell,IN,Lake,9A,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,16, ,17,17, ,, , ,RE,X,12,1966,10,2013,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13756,Northern Indiana Pub Serv Co,997,Michigan City,IN,LaPorte,2,Natural Gas Steam Turbine,ST,,S,X,X,,,70, ,60,60, ,, , ,RE,X,11,1950,9,2010,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,N,,,,,
13756,Northern Indiana Pub Serv Co,997,Michigan City,IN,LaPorte,3,Natural Gas Steam Turbine,ST,,S,X,X,,,70, ,60,60, ,, , ,RE,X,10,1951,9,2010,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,N,,,,,
15470,"Duke Energy Indiana, LLC",1004,Edwardsport,IN,Knox,6,Petroleum Liquids,ST,,S,X,X,,,35,0.8,40,40, ,N, , ,RE,X,7,1944,3,2011,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,,,,,,,,,,,
15470,"Duke Energy Indiana, LLC",1004,Edwardsport,IN,Knox,7,Conventional Steam Coal,ST,,S,X,X,,,40.2,0.8,45,45, ,N, , ,RE,X,1,1949,3,2011,N,Electric Utility,1,X,BIT,,,,,,,,,,N,N, ,,,Y,,,,,,,,
15470,"Duke Energy Indiana, LLC",1004,Edwardsport,IN,Knox,8,Conventional Steam Coal,ST,,S,X,X,,,69,0.8,75,75, ,N, , ,RE,X,12,1951,3,2011,N,Electric Utility,1,X,BIT,,,,,,,,,,N,N, ,,,Y,,,,,,,,
15470,"Duke Energy Indiana, LLC",1006,Miami Wabash,IN,Wabash,4,Petroleum Liquids,GT,,S,X,X,,,18,0.85,16,17,3,N, , ,RE,X,6,1968,6,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,,,,,,,,,N,,
15470,"Duke Energy Indiana, LLC",1008,R Gallagher,IN,Floyd,1,Conventional Steam Coal,ST,,S,X,X,,,150,0.85,140,140, ,, , ,RE,X,6,1959,2,2012,N,Electric Utility,1,X,BIT,,,,,,,,,,N,N, ,,,Y,,,,,,N,,
15470,"Duke Energy Indiana, LLC",1008,R Gallagher,IN,Floyd,3,Conventional Steam Coal,ST,,S,X,X,,,150,0.85,140,140, ,N, , ,RE,X,4,1960,2,2012,N,Electric Utility,1,X,BIT,,,,,,,,,,N,N, ,,,Y,,,,,,N,,
15470,"Duke Energy Indiana, LLC",1010,Wabash River,IN,Vigo,2,Conventional Steam Coal,ST,,S,X,X,CP/Comm Pricing,CP/Comm Pricing,112.5,0.85,85,85,50,N, , ,RE,X,8,1953,4,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,Y,N,N
15470,"Duke Energy Indiana, LLC",1010,Wabash River,IN,Vigo,3,Conventional Steam Coal,ST,,S,X,X,CP/Comm Pricing,CP/Comm Pricing,123.2,0.85,85,85,50,N, , ,RE,X,9,1954,4,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,Y,N,N
15470,"Duke Energy Indiana, LLC",1010,Wabash River,IN,Vigo,4,Conventional Steam Coal,ST,,S,X,X,CP/Comm Pricing,CP/Comm Pricing,112.5,0.85,85,85,50,N, , ,RE,X,1,1955,4,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,Y,N,N
15470,"Duke Energy Indiana, LLC",1010,Wabash River,IN,Vigo,5,Conventional Steam Coal,ST,,S,X,X,CP/Comm Pricing,CP/Comm Pricing,125,0.85,95,95,57,N, , ,RE,X,5,1956,4,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,Y,N,N
15470,"Duke Energy Indiana, LLC",1010,Wabash River,IN,Vigo,6,Conventional Steam Coal,ST,,S,X,X,CP/Comm Pricing,CP/Comm Pricing,387,0.85,318,318,130,N, , ,RE,X,8,1968,12,2016,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,Y,N,N
15470,"Duke Energy Indiana, LLC",1010,Wabash River,IN,Vigo,71,Petroleum Liquids,IC,,S,X,X,,,2.7,0.85,3,3,3,N, , ,RE,X,5,1967,12,2016,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
15470,"Duke Energy Indiana, LLC",1010,Wabash River,IN,Vigo,72,Petroleum Liquids,IC,,S,X,X,,,2.7,0.85,3,3,3,N, , ,RE,X,5,1967,12,2016,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
15470,"Duke Energy Indiana, LLC",1010,Wabash River,IN,Vigo,73,Petroleum Liquids,IC,,S,X,X,,,2.7,0.85,2,2,2,N, , ,RE,X,5,1967,12,2016,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,IN,Warrick,1,Conventional Steam Coal,ST,,S,X,X,,,46, ,42,42, ,, , ,RE,X,6,1955,12,2006,N,Electric Utility,1,X,BIT,NG,,,,,,,,,N,, ,,,,,,,,,,,
11142,City of Logansport - (IN),1032,Logansport,IN,Cass,4,Conventional Steam Coal,ST,,S,X,X,,,18,0.85,16.5,16.5,8,N, , ,RE,X,6,1958,1,2016,N,Electric Utility,1,X,BIT,,,,,,WDS,,,,N,N,0,OVER,,,Y,,Y,,,,N,N
11142,City of Logansport - (IN),1032,Logansport,IN,Cass,5,Conventional Steam Coal,ST,,S,X,X,,,25,0.85,22,22,9.5,N, , ,RE,X,6,1964,1,2016,N,Electric Utility,1,X,BIT,,,,,,WDS,,,,N,N,0,OVER,,,Y,,Y,,,,N,N
11142,City of Logansport - (IN),1032,Logansport,IN,Cass,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18,0.9,15,17,6,N, , ,RE,X,6,1969,1,2016,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N,0,12H,,,,N,,,,,N,N
14839,City of Peru - (IN),1037,Peru (IN),IN,Miami,2,Conventional Steam Coal,ST,,S,X,X,,,22,0.85,20,20,5,N, , ,RE,X,2,1959,12,2015,N,Electric Utility,1,X,BIT,DFO,,,,,BIT,DFO,,,N,N, ,12H,N,Y,,,Y,,,,N,N
14839,City of Peru - (IN),1037,Peru (IN),IN,Miami,3,Conventional Steam Coal,ST,,S,X,X,,,12.5,0.8,12,12,2.5,N, , ,RE,X,6,1949,12,2015,N,Electric Utility,1,X,BIT,DFO,,,,,BIT,DFO,,,N,N, ,12H,N,Y,,,Y,,,,N,N
15860,City of Rensselaer - (IN),1038,Rensselaer City Light Plant,IN,Jasper,7,Petroleum Liquids,IC,,S,X,X,,,3, ,2.5,2.5,0,, , ,RE,X,1,1964,9,2003,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,1H,,,,,,,,,,
9267,"Hoosier Energy R E C, Inc",1043,Frank E Ratts,IN,Pike,1,Conventional Steam Coal,ST,,S,X,X,HE.RATTS1,HE.RATTS1,116.6,0.872,110,115,55,N, , ,RE,X,4,1970,3,2015,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,N, ,12H,,Y,,,Y,,,N,N,N
9267,"Hoosier Energy R E C, Inc",1043,Frank E Ratts,IN,Pike,2,Conventional Steam Coal,ST,,S,X,X,HE.RATTS2,HE.RATTS2,116.6,0.872,100,105,65,N, , ,RE,X,4,1970,3,2015,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,N, ,12H,,Y,,,Y,,,N,N,N
9417,Interstate Power and Light Co,1046,Dubuque,IA,Dubuque,ST2,Conventional Steam Coal,ST,,S,X,X,,,15,0.8,11.8,13.2, ,, , ,RE,X,1,1929,11,2010,N,Electric Utility,1,X,SUB,NG,DFO,,,,NG,,,,N,, ,,,Y,,,Y,,,Y,N,Y
9417,Interstate Power and Light Co,1047,Lansing,IA,Allamakee,1,Conventional Steam Coal,ST,,S,X,X,,,15, ,14.1,14.1, ,, , ,RE,X,1,1948,2,2006,N,Electric Utility,1,X,SUB,BIT,,,,,,,,,N,, ,,,N,,,N,,,,,
9417,Interstate Power and Light Co,1047,Lansing,IA,Allamakee,2,Conventional Steam Coal,ST,,S,X,X,,,11.5,0.85,11,11.2, ,, , ,RE,X,1,1949,11,2010,N,Electric Utility,1,X,SUB,BIT,,,,,DFO,,,,N,, ,,,N,,,N,,,,Y,
9417,Interstate Power and Light Co,1047,Lansing,IA,Allamakee,3,Conventional Steam Coal,ST,,S,X,X,,,37.5,0.85,29.4,29.5, ,N, , ,RE,X,1,1957,6,2013,N,Electric Utility,1,X,SUB,BIT,,,,,DFO,,,,N,, ,,,Y,,,Y,,,,Y,
9417,Interstate Power and Light Co,1047,Lansing,IA,Allamakee,IC1,Petroleum Liquids,IC,,S,X,X,,,1,0.8,1.2,1.2,0.5,N, , ,RE,X,1,1970,3,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
9417,Interstate Power and Light Co,1047,Lansing,IA,Allamakee,IC2,Petroleum Liquids,IC,,S,X,X,,,1,0.8,1.1,1.1,0.5,N, , ,RE,X,1,1971,3,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,,,N
9417,Interstate Power and Light Co,1048,Milton L Kapp,IA,Clinton,1,Natural Gas Steam Turbine,ST,,S,X,X,,,18.8,0.87,8.8,8.8, ,, , ,RE,X,1,1947,11,2010,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,N,,,N,,,,,
