Region,Technology,Fuel,2005Vintage,PHEV,Emission,2005,2010
R2,TCGSLC10,GSL,no,no,SO2,0,0.011
R2,TCGSLE,GSL,yes,no,SO2,0.088,0.03
R2,THLB20C,B20,no,no,SO2,0,0
R2,THLDSLC,DSL,no,no,SO2,0,0
R2,THLDSLC10,DSL,no,no,SO2,0,0.012
R2,THLDSLE,DSL,yes,no,SO2,0.482,0.041
R2,THSCNGC10,CNG,no,no,SO2,0,0
R2,THSCNGE,CNG,yes,no,SO2,0,0
R2,THSDSLC,DSL,no,no,SO2,0,0
R2,THSDSLC10,DSL,no,no,SO2,0,0.014
R2,THSDSLE,DSL,yes,no,SO2,0.738,0.063
R2,THSGSLE,GSL,yes,no,SO2,0.002,0.001
R2,TLCCNG10,CNG,no,no,SO2,0,0
R2,TLCCONV10,GSL,no,no,SO2,0,0.094
R2,TLCDSL10,DSL,no,no,SO2,0,0
R2,TLCHEV10,Other,no,no,SO2,0,0.012
R2,TLECGSL,GSL,yes,no,SO2,2.095,0.665
R2,TLECNGX,CNG,yes,no,SO2,0.024,0.008
R2,TLEELC,Other,yes,no,SO2,0,0
R2,TLEETHX,ETH,yes,no,SO2,0.011,0.005
R2,TLEFDSL,DSL,yes,no,SO2,0.043,0.004
R2,TLEFGSL,GSL,yes,no,SO2,1.674,0.531
R2,TLELPGX,Other,yes,no,SO2,0.016,0.005
R2,TLELSGSL,GSL,yes,no,SO2,0.569,0.185
R2,TLEMCGSL,GSL,yes,no,SO2,0.124,0.039
R2,TLEMGSL,GSL,yes,no,SO2,1.019,0.33
R2,TLEPDSL,DSL,yes,no,SO2,0.029,0.003
R2,TLEPGSL,GSL,yes,no,SO2,0.981,0.318
R2,TLESSGSL,GSL,yes,no,SO2,0.67,0.217
R2,TLFCONV10,GSL,no,no,SO2,0,0.155
R2,TLFDSL10,DSL,no,no,SO2,0,0.001
R2,TLLSCONV10,GSL,no,no,SO2,0,0.11
R2,TLMCCONV10,GSL,no,no,SO2,0,0.009
R2,TLMCNG10,CNG,no,no,SO2,0,0
R2,TLMCONV10,GSL,no,no,SO2,0,0.044
R2,TLMP20G10,Other,no,20-mi,SO2,0,0
R2,TLPCNG10,CNG,no,no,SO2,0,0.001
R2,TLPCONV10,GSL,no,no,SO2,0,0.074
R2,TLPDSL10,DSL,no,no,SO2,0,0.013
R2,TLSSCONV10,GSL,no,no,SO2,0,0.126
R2,TLSSDSL10,DSL,no,no,SO2,0,0
R2,TLSSHEV10,Other,no,no,SO2,0,0.008
R2,TMB20C,B20,no,no,SO2,0,0
R2,TMCNGC,CNG,no,no,SO2,0,0
R2,TMCNGC10,CNG,no,no,SO2,0,0.002
R2,TMCNGE,CNG,yes,no,SO2,0.001,0.001
R2,TMDSLC,DSL,no,no,SO2,0,0
R2,TMDSLC10,DSL,no,no,SO2,0,0.011
R2,TMDSLE,DSL,yes,no,SO2,0.277,0.025
R2,TMGSLC,GSL,no,no,SO2,0,0
R2,TMGSLC10,GSL,no,no,SO2,0,0.012
R2,TMGSLE,GSL,yes,no,SO2,0.069,0.023
R2,TMLPGC,Other,no,no,SO2,0,0
R2,TMLPGC10,Other,no,no,SO2,0,0
R2,TMLPGE,Other,yes,no,SO2,0.001,0
R3,TBCNGC,CNG,no,no,SO2,0,0
R3,TBCNGE,CNG,yes,no,SO2,0.001,0.001
R3,TBDSLC,DSL,no,no,SO2,0,0
R3,TBDSLC10,DSL,no,no,SO2,0,0.003
R3,TBDSLE,DSL,yes,no,SO2,0.123,0.01
R3,TBGSLE,GSL,yes,no,SO2,0.003,0.001
R3,TCDSLC,DSL,no,no,SO2,0,0
R3,TCDSLC10,DSL,no,no,SO2,0,0.003
R3,TCDSLE,DSL,yes,no,SO2,0.21,0.019
R3,TCE85C,E85,no,no,SO2,0,0
R3,TCGSLC,GSL,no,no,SO2,0,0
R3,TCGSLC10,GSL,no,no,SO2,0,0.006
R3,TCGSLE,GSL,yes,no,SO2,0.169,0.057
R3,THLB20C,B20,no,no,SO2,0,0
R3,THLDSLC,DSL,no,no,SO2,0,0
R3,THLDSLC10,DSL,no,no,SO2,0,0.035
R3,THLDSLE,DSL,yes,no,SO2,1.349,0.115
R3,THLLPGE,Other,yes,no,SO2,0,0
R3,THSCNGC10,CNG,no,no,SO2,0,0
R3,THSDSLC,DSL,no,no,SO2,0,0
R3,THSDSLC10,DSL,no,no,SO2,0,0.025
R3,THSDSLE,DSL,yes,no,SO2,1.23,0.105
R3,THSGSLE,GSL,yes,no,SO2,0.005,0.002
R3,THSLPGE,Other,yes,no,SO2,0.001,0.001
R3,TLCCNG10,CNG,no,no,SO2,0,0
R3,TLCCONV10,GSL,no,no,SO2,0,0.143
R3,TLCDSL10,DSL,no,no,SO2,0,0
R3,TLCETHX10,ETH,no,no,SO2,0,0
R3,TLCHEV10,Other,no,no,SO2,0,0.019
R3,TLECGSL,GSL,yes,no,SO2,3.142,0.997
R3,TLECNGX,CNG,yes,no,SO2,0.006,0.002
R3,TLEELC,Other,yes,no,SO2,0,0
R3,TLEETHX,ETH,yes,no,SO2,0.053,0.023
R3,TLEFDSL,DSL,yes,no,SO2,0.065,0.006
R3,TLEFGSL,GSL,yes,no,SO2,2.511,0.797
R3,TLELPGX,Other,yes,no,SO2,0.026,0.008
R3,TLELSGSL,GSL,yes,no,SO2,0.621,0.201
R3,TLEMCGSL,GSL,yes,no,SO2,0.186,0.059
R3,TLEMGSL,GSL,yes,no,SO2,1.426,0.462
R3,TLEPDSL,DSL,yes,no,SO2,0.06,0.005
R3,TLEPGSL,GSL,yes,no,SO2,2.061,0.668
R3,TLESSGSL,GSL,yes,no,SO2,0.73,0.236
R3,TLFCONV10,GSL,no,no,SO2,0,0.235
R3,TLFDSL10,DSL,no,no,SO2,0,0.002
R3,TLLSCONV10,GSL,no,no,SO2,0,0.168
R3,TLLSETHX10,ETH,no,no,SO2,0,0
R3,TLMCCONV10,GSL,no,no,SO2,0,0.014
R3,TLMCONV10,GSL,no,no,SO2,0,0.067
R3,TLMETHX10,ETH,no,no,SO2,0,0
R3,TLMP20G10,Other,no,20-mi,SO2,0,0
R3,TLPCNG10,CNG,no,no,SO2,0,0.001
R3,TLPCONV10,GSL,no,no,SO2,0,0.112
R3,TLPDSL10,DSL,no,no,SO2,0,0.021
R3,TLPETHX10,ETH,no,no,SO2,0,0
R3,TLSSCONV10,GSL,no,no,SO2,0,0.192
R3,TLSSDSL10,DSL,no,no,SO2,0,0
R3,TLSSETHX10,ETH,no,no,SO2,0,0
R3,TLSSHEV10,Other,no,no,SO2,0,0.012
R3,TMCNGC,CNG,no,no,SO2,0,0
R3,TMCNGC10,CNG,no,no,SO2,0,0.002
R3,TMCNGE,CNG,yes,no,SO2,0.002,0.001
R3,TMDSLC,DSL,no,no,SO2,0,0
R3,TMDSLC10,DSL,no,no,SO2,0,0.013
R3,TMDSLE,DSL,yes,no,SO2,0.306,0.027
R3,TMGSLC,GSL,no,no,SO2,0,0
R3,TMGSLC10,GSL,no,no,SO2,0,0.013
R3,TMGSLE,GSL,yes,no,SO2,0.076,0.026
R3,TMLPGC,Other,no,no,SO2,0,0
R3,TMLPGC10,Other,no,no,SO2,0,0
R3,TMLPGE,Other,yes,no,SO2,0.002,0.001
R4,TBCNGC,CNG,no,no,SO2,0,0
R4,TBCNGE,CNG,yes,no,SO2,0,0
R4,TBDSLC,DSL,no,no,SO2,0,0
R4,TBDSLC10,DSL,no,no,SO2,0,0.002
R4,TBDSLE,DSL,yes,no,SO2,0.053,0.004
R4,TBGSLE,GSL,yes,no,SO2,0.001,0.001
R4,TCDSLC,DSL,no,no,SO2,0,0
R4,TCDSLC10,DSL,no,no,SO2,0,0.003
R4,TCDSLE,DSL,yes,no,SO2,0.203,0.019
R4,TCE85C,E85,no,no,SO2,0,0
R4,TCGSLC,GSL,no,no,SO2,0,0
R4,TCGSLC10,GSL,no,no,SO2,0,0.007
R4,TCGSLE,GSL,yes,no,SO2,0.157,0.053
R4,THLB20C,B20,no,no,SO2,0,0
R4,THLDSLC,DSL,no,no,SO2,0,0
R4,THLDSLC10,DSL,no,no,SO2,0,0.062
R4,THLDSLE,DSL,yes,no,SO2,2.422,0.207
R4,THSCNGC10,CNG,no,no,SO2,0,0
R4,THSDSLC,DSL,no,no,SO2,0,0
R4,THSDSLC10,DSL,no,no,SO2,0,0.025
R4,THSDSLE,DSL,yes,no,SO2,1.174,0.1
R4,THSGSLE,GSL,yes,no,SO2,0.011,0.003
R4,THSLPGE,Other,yes,no,SO2,0,0
R4,TLCCNG10,CNG,no,no,SO2,0,0
R4,TLCCONV10,GSL,no,no,SO2,0,0.068
R4,TLCDSL10,DSL,no,no,SO2,0,0
R4,TLCHEV10,Other,no,no,SO2,0,0.009
R4,TLECGSL,GSL,yes,no,SO2,1.44,0.457
R4,TLECNGX,CNG,yes,no,SO2,0.001,0
R4,TLEELC,Other,yes,no,SO2,0,0
R4,TLEETHX,ETH,yes,no,SO2,0.032,0.014
R4,TLEFDSL,DSL,yes,no,SO2,0.03,0.003
R4,TLEFGSL,GSL,yes,no,SO2,1.151,0.365
R4,TLELPGX,Other,yes,no,SO2,0.01,0.003
R4,TLELSGSL,GSL,yes,no,SO2,0.254,0.083
R4,TLEMCGSL,GSL,yes,no,SO2,0.085,0.027
R4,TLEMGSL,GSL,yes,no,SO2,0.555,0.18
R4,TLEPDSL,DSL,yes,no,SO2,0.032,0.003
R4,TLEPGSL,GSL,yes,no,SO2,1.102,0.357
R4,TLESSGSL,GSL,yes,no,SO2,0.3,0.097
R4,TLFCONV10,GSL,no,no,SO2,0,0.112
R4,TLFDSL10,DSL,no,no,SO2,0,0.001
R4,TLLSCONV10,GSL,no,no,SO2,0,0.072
R4,TLLSETHX10,ETH,no,no,SO2,0,0.011
R4,TLMCCONV10,GSL,no,no,SO2,0,0.007
R4,TLMCONV10,GSL,no,no,SO2,0,0.032
R4,TLMETHX10,ETH,no,no,SO2,0,0
R4,TLMP20G10,Other,no,20-mi,SO2,0,0
R4,TLPCNG10,CNG,no,no,SO2,0,0
R4,TLPCONV10,GSL,no,no,SO2,0,0.053
R4,TLPDSL10,DSL,no,no,SO2,0,0.01
R4,TLPETHX10,ETH,no,no,SO2,0,0
R4,TLSSCONV10,GSL,no,no,SO2,0,0.092
R4,TLSSDSL10,DSL,no,no,SO2,0,0
R4,TLSSHEV10,Other,no,no,SO2,0,0.006
R4,TMCNGC,CNG,no,no,SO2,0,0
R4,TMCNGC10,CNG,no,no,SO2,0,0.002
R4,TMCNGE,CNG,yes,no,SO2,0.001,0.001
R4,TMDSLC,DSL,no,no,SO2,0,0
R4,TMDSLC10,DSL,no,no,SO2,0,0.011
R4,TMDSLE,DSL,yes,no,SO2,0.275,0.025
R4,TMGSLC,GSL,no,no,SO2,0,0
R4,TMGSLC10,GSL,no,no,SO2,0,0.012
R4,TMGSLE,GSL,yes,no,SO2,0.068,0.023
R4,TMLPGC,Other,no,no,SO2,0,0
R4,TMLPGC10,Other,no,no,SO2,0,0
R4,TMLPGE,Other,yes,no,SO2,0.001,0
R5,TBCNGC,CNG,no,no,SO2,0,0
R5,TBCNGE,CNG,yes,no,SO2,0.001,0.001
R5,TBDSLC,DSL,no,no,SO2,0,0
R5,TBDSLC10,DSL,no,no,SO2,0,0.004
R5,TBDSLE,DSL,yes,no,SO2,0.133,0.011
R5,TBGSLE,GSL,yes,no,SO2,0.003,0.001
R5,TCDSLC,DSL,no,no,SO2,0,0
R5,TCDSLC10,DSL,no,no,SO2,0,0.001
R5,TCDSLE,DSL,yes,no,SO2,0.429,0.039
R5,TCE85C,E85,no,no,SO2,0,0
R5,TCGSLC,GSL,no,no,SO2,0,0
R5,TCGSLC10,GSL,no,no,SO2,0,0.021
R5,TCGSLE,GSL,yes,no,SO2,0.272,0.092
R5,THLB20C,B20,no,no,SO2,0,0
R5,THLDSLC,DSL,no,no,SO2,0,0
R5,THLDSLC10,DSL,no,no,SO2,0,0.036
R5,THLDSLE,DSL,yes,no,SO2,1.397,0.119
R5,THSCNGC10,CNG,no,no,SO2,0,0
R5,THSCNGE,CNG,yes,no,SO2,0,0
R5,THSDSLC,DSL,no,no,SO2,0,0
R5,THSDSLC10,DSL,no,no,SO2,0,0.037
R5,THSDSLE,DSL,yes,no,SO2,1.949,0.167
R5,THSGSLE,GSL,yes,no,SO2,0.006,0.002
R5,THSLPGE,Other,yes,no,SO2,0.001,0
R5,TLCCNG10,CNG,no,no,SO2,0,0.001
R5,TLCCONV10,GSL,no,no,SO2,0,0.233
R5,TLCDSL10,DSL,no,no,SO2,0,0
R5,TLCHEV10,Other,no,no,SO2,0,0.03
R5,TLECGSL,GSL,yes,no,SO2,3.928,1.246
R5,TLECNGX,CNG,yes,no,SO2,0.015,0.005
R5,TLEELC,Other,yes,no,SO2,0,0
R5,TLEETHX,ETH,yes,no,SO2,0.043,0.018
R5,TLEFDSL,DSL,yes,no,SO2,0.081,0.007
R5,TLEFGSL,GSL,yes,no,SO2,3.139,0.996
R5,TLELPGX,Other,yes,no,SO2,0.05,0.016
R5,TLELSGSL,GSL,yes,no,SO2,0.879,0.285
R5,TLEMCGSL,GSL,yes,no,SO2,0.233,0.074
R5,TLEMGSL,GSL,yes,no,SO2,1.506,0.488
R5,TLEPDSL,DSL,yes,no,SO2,0.077,0.007
R5,TLEPGSL,GSL,yes,no,SO2,2.627,0.851
R5,TLESSGSL,GSL,yes,no,SO2,1.033,0.335
R5,TLFCONV10,GSL,no,no,SO2,0,0.382
R5,TLFDSL10,DSL,no,no,SO2,0,0.003
R5,TLLSCONV10,GSL,no,no,SO2,0,0.272
R5,TLMCCONV10,GSL,no,no,SO2,0,0.023
R5,TLMCONV10,GSL,no,no,SO2,0,0.108
R5,TLMP20G10,Other,no,20-mi,SO2,0,0
R5,TLPCNG10,CNG,no,no,SO2,0,0.001
R5,TLPCONV10,GSL,no,no,SO2,0,0.189
R5,TLPDSL10,DSL,no,no,SO2,0,0.03
R5,TLSSCONV10,GSL,no,no,SO2,0,0.312
R5,TLSSDSL10,DSL,no,no,SO2,0,0
R5,TLSSHEV10,Other,no,no,SO2,0,0.019
R5,TMCNGC,CNG,no,no,SO2,0,0
R5,TMCNGC10,CNG,no,no,SO2,0,0.004
R5,TMCNGE,CNG,yes,no,SO2,0.003,0.001
R5,TMDSLC,DSL,no,no,SO2,0,0
R5,TMDSLC10,DSL,no,no,SO2,0,0.026
R5,TMDSLE,DSL,yes,no,SO2,0.636,0.057
R5,TMGSLC,GSL,no,no,SO2,0,0
R5,TMGSLC10,GSL,no,no,SO2,0,0.027
R5,TMGSLE,GSL,yes,no,SO2,0.158,0.054
R5,TMLPGC,Other,no,no,SO2,0,0
R5,TMLPGC10,Other,no,no,SO2,0,0.001
R5,TMLPGE,Other,yes,no,SO2,0.003,0.001
R6,TBCNGC,CNG,no,no,SO2,0,0
R6,TBCNGE,CNG,yes,no,SO2,0,0
R6,TBDSLC,DSL,no,no,SO2,0,0
R6,TBDSLC10,DSL,no,no,SO2,0,0.001
R6,TBDSLE,DSL,yes,no,SO2,0.044,0.004
R6,TBGSLE,GSL,yes,no,SO2,0.001,0
R6,TCDSLC,DSL,no,no,SO2,0,0
R6,TCDSLE,DSL,yes,no,SO2,0.182,0.017
R6,TCE85C,E85,no,no,SO2,0,0
R6,TCGSLC,GSL,no,no,SO2,0,0
R6,TCGSLC10,GSL,no,no,SO2,0,0.011
R6,TCGSLE,GSL,yes,no,SO2,0.102,0.035
R6,THLB20C,B20,no,no,SO2,0,0
R6,THLDSLC,DSL,no,no,SO2,0,0
R6,THLDSLC10,DSL,no,no,SO2,0,0.036
R6,THLDSLE,DSL,yes,no,SO2,1.396,0.119
R6,THLLPGE,Other,yes,no,SO2,0,0
R6,THSDSLC,DSL,no,no,SO2,0,0
R6,THSDSLC10,DSL,no,no,SO2,0,0.019
R6,THSDSLE,DSL,yes,no,SO2,0.998,0.085
R6,THSGSLE,GSL,yes,no,SO2,0.007,0.002
R6,THSLPGE,Other,yes,no,SO2,0.001,0
R6,TLCCNG10,CNG,no,no,SO2,0,0
R6,TLCCONV10,GSL,no,no,SO2,0,0.057
R6,TLCDSL10,DSL,no,no,SO2,0,0
R6,TLCHEV10,Other,no,no,SO2,0,0.007
R6,TLECGSL,GSL,yes,no,SO2,1.178,0.374
R6,TLECNGX,CNG,yes,no,SO2,0.001,0
R6,TLEELC,Other,yes,no,SO2,0,0
R6,TLEETHX,ETH,yes,no,SO2,0.007,0.003
R6,TLEFDSL,DSL,yes,no,SO2,0.024,0.002
R6,TLEFGSL,GSL,yes,no,SO2,0.942,0.299
R6,TLELPGX,Other,yes,no,SO2,0.029,0.009
R6,TLELSGSL,GSL,yes,no,SO2,0.199,0.065
R6,TLEMCGSL,GSL,yes,no,SO2,0.07,0.022
R6,TLEMGSL,GSL,yes,no,SO2,0.335,0.109
R6,TLEPDSL,DSL,yes,no,SO2,0.03,0.003
R6,TLEPGSL,GSL,yes,no,SO2,1.033,0.335
R6,TLESSGSL,GSL,yes,no,SO2,0.235,0.076
R6,TLFCONV10,GSL,no,no,SO2,0,0.094
R6,TLFDSL10,DSL,no,no,SO2,0,0.001
R6,TLLSCONV10,GSL,no,no,SO2,0,0.067
R6,TLMCCONV10,GSL,no,no,SO2,0,0.006
R6,TLMCONV10,GSL,no,no,SO2,0,0.027
R6,TLMP20G10,Other,no,20-mi,SO2,0,0
R6,TLPCNG10,CNG,no,no,SO2,0,0
R6,TLPCONV10,GSL,no,no,SO2,0,0.045
R6,TLPDSL10,DSL,no,no,SO2,0,0.008
R6,TLPETHX10,ETH,no,no,SO2,0,0
R6,TLSSCONV10,GSL,no,no,SO2,0,0.077
R6,TLSSDSL10,DSL,no,no,SO2,0,0
R6,TLSSHEV10,Other,no,no,SO2,0,0.005
R6,TMCNGC,CNG,no,no,SO2,0,0
R6,TMCNGC10,CNG,no,no,SO2,0,0.001
R6,TMCNGE,CNG,yes,no,SO2,0.001,0
R6,TMDSLC,DSL,no,no,SO2,0,0
R6,TMDSLC10,DSL,no,no,SO2,0,0.009
R6,TMDSLE,DSL,yes,no,SO2,0.215,0.019
R6,TMGSLC,GSL,no,no,SO2,0,0
R6,TMGSLC10,GSL,no,no,SO2,0,0.009
R6,TMGSLE,GSL,yes,no,SO2,0.053,0.018
R6,TMLPGC,Other,no,no,SO2,0,0
R6,TMLPGC10,Other,no,no,SO2,0,0
R6,TMLPGE,Other,yes,no,SO2,0.001,0
R7,TBCNGC,CNG,no,no,SO2,0,0
R7,TBCNGE,CNG,yes,no,SO2,0.001,0
R7,TBDSLC,DSL,no,no,SO2,0,0
R7,TBDSLC10,DSL,no,no,SO2,0,0.002
R7,TBDSLE,DSL,yes,no,SO2,0.076,0.006
R7,TBGSLE,GSL,yes,no,SO2,0.002,0.001
R7,TCDSLC,DSL,no,no,SO2,0,0
R7,TCDSLE,DSL,yes,no,SO2,0.193,0.017
R7,TCE85C,E85,no,no,SO2,0,0
R7,TCGSLC,GSL,no,no,SO2,0,0
R7,TCGSLC10,GSL,no,no,SO2,0,0.012
R7,TCGSLE,GSL,yes,no,SO2,0.097,0.033
R7,THLB20C,B20,no,no,SO2,0,0
R7,THLDSLC,DSL,no,no,SO2,0,0
R7,THLDSLC10,DSL,no,no,SO2,0,0.024
R7,THLDSLE,DSL,yes,no,SO2,0.929,0.079
R7,THSCNGE,CNG,yes,no,SO2,0.001,0
R7,THSDSLC,DSL,no,no,SO2,0,0
R7,THSDSLC10,DSL,no,no,SO2,0,0.019
R7,THSDSLE,DSL,yes,no,SO2,0.972,0.083
R7,THSGSLE,GSL,yes,no,SO2,0.004,0.001
R7,THSLPGE,Other,yes,no,SO2,0.001,0
R7,TLCCNG10,CNG,no,no,SO2,0,0
R7,TLCCONV10,GSL,no,no,SO2,0,0.115
R7,TLCDSL10,DSL,no,no,SO2,0,0
R7,TLCHEV10,Other,no,no,SO2,0,0.015
R7,TLECGSL,GSL,yes,no,SO2,2.02,0.641
R7,TLECNGX,CNG,yes,no,SO2,0.007,0.002
R7,TLEELC,Other,yes,no,SO2,0,0
R7,TLEETHX,ETH,yes,no,SO2,0.005,0.002
R7,TLEFDSL,DSL,yes,no,SO2,0.042,0.004
R7,TLEFGSL,GSL,yes,no,SO2,1.614,0.512
R7,TLELPGX,Other,yes,no,SO2,0.051,0.016
R7,TLELSGSL,GSL,yes,no,SO2,0.409,0.133
R7,TLEMCGSL,GSL,yes,no,SO2,0.12,0.038
R7,TLEMGSL,GSL,yes,no,SO2,0.515,0.167
R7,TLEPDSL,DSL,yes,no,SO2,0.049,0.004
R7,TLEPGSL,GSL,yes,no,SO2,1.688,0.547
R7,TLESSGSL,GSL,yes,no,SO2,0.482,0.156
R7,TLFCONV10,GSL,no,no,SO2,0,0.189
R7,TLFDSL10,DSL,no,no,SO2,0,0.002
R7,TLLSCONV10,GSL,no,no,SO2,0,0.135
R7,TLMCCONV10,GSL,no,no,SO2,0,0.012
R7,TLMCNG10,CNG,no,no,SO2,0,0
R7,TLMCONV10,GSL,no,no,SO2,0,0.054
R7,TLMP20G10,Other,no,20-mi,SO2,0,0
R7,TLPCNG10,CNG,no,no,SO2,0,0.001
R7,TLPCONV10,GSL,no,no,SO2,0,0.093
R7,TLPDSL10,DSL,no,no,SO2,0,0.015
R7,TLSSCONV10,GSL,no,no,SO2,0,0.155
R7,TLSSDSL10,DSL,no,no,SO2,0,0
R7,TLSSHEV10,Other,no,no,SO2,0,0.009
R7,TMB20C,B20,no,no,SO2,0,0
R7,TMCNGC,CNG,no,no,SO2,0,0
R7,TMCNGC10,CNG,no,no,SO2,0,0.002
R7,TMCNGE,CNG,yes,no,SO2,0.001,0
R7,TMDSLC,DSL,no,no,SO2,0,0
R7,TMDSLC10,DSL,no,no,SO2,0,0.011
R7,TMDSLE,DSL,yes,no,SO2,0.264,0.024
R7,TMGSLC,GSL,no,no,SO2,0,0
R7,TMGSLC10,GSL,no,no,SO2,0,0.011
R7,TMGSLE,GSL,yes,no,SO2,0.065,0.022
R7,TMLPGC,Other,no,no,SO2,0,0
R7,TMLPGC10,Other,no,no,SO2,0,0
R7,TMLPGE,Other,yes,no,SO2,0.001,0
R8,TBCNGC,CNG,no,no,SO2,0,0
R8,TBCNGE,CNG,yes,no,SO2,0,0
R8,TBDSLC,DSL,no,no,SO2,0,0
R8,TBDSLC10,DSL,no,no,SO2,0,0.001
R8,TBDSLE,DSL,yes,no,SO2,0.046,0.004
R8,TBGSLE,GSL,yes,no,SO2,0.001,0
R8,TCDSLC,DSL,no,no,SO2,0,0
R8,TCDSLC10,DSL,no,no,SO2,0,0.005
R8,TCDSLE,DSL,yes,no,SO2,0.225,0.021
R8,TCE85C,E85,no,no,SO2,0,0
R8,TCGSLC,GSL,no,no,SO2,0,0
R8,TCGSLC10,GSL,no,no,SO2,0,0.004
R8,TCGSLE,GSL,yes,no,SO2,0.203,0.069
R8,THLB20C,B20,no,no,SO2,0,0
R8,THLDSLC,DSL,no,no,SO2,0,0
R8,THLDSLC10,DSL,no,no,SO2,0,0.046
R8,THLDSLE,DSL,yes,no,SO2,1.798,0.154
R8,THLLPGE,Other,yes,no,SO2,0,0
R8,THSCNGC,CNG,no,no,SO2,0,0
R8,THSCNGC10,CNG,no,no,SO2,0,0
R8,THSCNGE,CNG,yes,no,SO2,0,0
R8,THSDSLC,DSL,no,no,SO2,0,0
R8,THSDSLC10,DSL,no,no,SO2,0,0.027
R8,THSDSLE,DSL,yes,no,SO2,1.421,0.121
R8,THSGSLE,GSL,yes,no,SO2,0.009,0.003
R8,THSLPGE,Other,yes,no,SO2,0.002,0.001
R8,TLCCNG10,CNG,no,no,SO2,0,0
R8,TLCCONV10,GSL,no,no,SO2,0,0.072
R8,TLCDSL10,DSL,no,no,SO2,0,0
R8,TLCHEV10,Other,no,no,SO2,0,0.009
R8,TLECGSL,GSL,yes,no,SO2,1.141,0.362
R8,TLECNGX,CNG,yes,no,SO2,0.009,0.003
R8,TLEELC,Other,yes,no,SO2,0,0
R8,TLEETHX,ETH,yes,no,SO2,0.008,0.003
R8,TLEFDSL,DSL,yes,no,SO2,0.024,0.002
R8,TLEFGSL,GSL,yes,no,SO2,0.912,0.289
R8,TLELPGX,Other,yes,no,SO2,0.016,0.005
R8,TLELSGSL,GSL,yes,no,SO2,0.264,0.086
R8,TLEMCGSL,GSL,yes,no,SO2,0.068,0.021
R8,TLEMGSL,GSL,yes,no,SO2,0.333,0.108
R8,TLEPDSL,DSL,yes,no,SO2,0.025,0.002
R8,TLEPGSL,GSL,yes,no,SO2,0.845,0.274
R8,TLESSGSL,GSL,yes,no,SO2,0.31,0.101
R8,TLFCONV10,GSL,no,no,SO2,0,0.118
R8,TLFDSL10,DSL,no,no,SO2,0,0.001
R8,TLLSCONV10,GSL,no,no,SO2,0,0.084
R8,TLMCCONV10,GSL,no,no,SO2,0,0.007
R8,TLMCNG10,CNG,no,no,SO2,0,0
R8,TLMCONV10,GSL,no,no,SO2,0,0.034
R8,TLMP20G10,Other,no,20-mi,SO2,0,0
R8,TLPCNG10,CNG,no,no,SO2,0,0
R8,TLPCONV10,GSL,no,no,SO2,0,0.056
R8,TLPDSL10,DSL,no,no,SO2,0,0.011
R8,TLSSCONV10,GSL,no,no,SO2,0,0.096
R8,TLSSDSL10,DSL,no,no,SO2,0,0
R8,TLSSHEV10,Other,no,no,SO2,0,0.006
R8,TMCNGC,CNG,no,no,SO2,0,0
R8,TMCNGC10,CNG,no,no,SO2,0,0.003
R8,TMCNGE,CNG,yes,no,SO2,0.002,0.001
R8,TMDSLC,DSL,no,no,SO2,0,0
R8,TMDSLC10,DSL,no,no,SO2,0,0.018
R8,TMDSLE,DSL,yes,no,SO2,0.445,0.04
R8,TMGSLC,GSL,no,no,SO2,0,0
R8,TMGSLC10,GSL,no,no,SO2,0,0.019
R8,TMGSLE,GSL,yes,no,SO2,0.11,0.038
R8,TMLPGC,Other,no,no,SO2,0,0
R8,TMLPGC10,Other,no,no,SO2,0,0.001
R8,TMLPGE,Other,yes,no,SO2,0.002,0.001
R9,TBCNGC,CNG,no,no,SO2,0,0
R9,TBCNGE,CNG,yes,no,SO2,0.001,0.001
R9,TBDSLC,DSL,no,no,SO2,0,0
R9,TBDSLC10,DSL,no,no,SO2,0,0.004
R9,TBDSLE,DSL,yes,no,SO2,0.137,0.012
R9,TBGSLE,GSL,yes,no,SO2,0.003,0.001
R9,TCDSLC,DSL,no,no,SO2,0,0
R9,TCDSLC10,DSL,no,no,SO2,0,0.002
R9,TCDSLE,DSL,yes,no,SO2,0.238,0.022
R9,TCE85C,E85,no,no,SO2,0,0
R9,TCGSLC,GSL,no,no,SO2,0,0
R9,TCGSLC10,GSL,no,no,SO2,0,0.01
R9,TCGSLE,GSL,yes,no,SO2,0.166,0.056
R9,THLB20C,B20,no,no,SO2,0,0
R9,THLDSLC,DSL,no,no,SO2,0,0
R9,THLDSLC10,DSL,no,no,SO2,0,0.019
R9,THLDSLE,DSL,yes,no,SO2,0.74,0.063
R9,THSCNGE,CNG,yes,no,SO2,0.001,0
R9,THSDSLC,DSL,no,no,SO2,0,0
R9,THSDSLC10,DSL,no,no,SO2,0,0.021
R9,THSDSLE,DSL,yes,no,SO2,1.08,0.092
R9,THSGSLE,GSL,yes,no,SO2,0.005,0.002
R9,THSLPGE,Other,yes,no,SO2,0.001,0
R9,TLCCNG10,CNG,no,no,SO2,0,0
R9,TLCCONV10,GSL,no,no,SO2,0,0.153
R9,TLCDSL10,DSL,no,no,SO2,0,0
R9,TLCHEV10,Other,no,no,SO2,0,0.021
R9,TLECGSL,GSL,yes,no,SO2,2.787,0.884
R9,TLECNGX,CNG,yes,no,SO2,0.017,0.005
R9,TLEELC,Other,yes,no,SO2,0,0
