INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
StubTechCoef,,,,,,,,
,,,,,,,,
region,supplysector,subsector,stub.technology,year,minicam.energy.input,coefficient,market.name,new.vintage.only
NC,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,NC,1
NC,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,NC,1
NC,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,NC,1
NC,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,NC,1
NC,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,NC,1
NC,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,NC,1
NC,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,NC,1
NC,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,NC,1
NC,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,NC,1
NC,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,NC,1
NC,electricity,wind,wind,2065,ELEC_RPS,0.2,NC,1
NC,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,NC,1
NC,electricity,solar,PV,2065,ELEC_RPS,0.2,NC,1
NC,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,NC,1
NC,electricity,solar,CSP,2065,ELEC_RPS,0.2,NC,1
NC,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,NC,1
NC,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,NC,1
ND,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,ND,1
ND,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,ND,1
ND,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,ND,1
ND,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,ND,1
ND,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,ND,1
ND,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,ND,1
ND,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,ND,1
ND,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,ND,1
ND,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,ND,1
ND,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,ND,1
ND,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,ND,1
ND,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,ND,1
ND,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,ND,1
ND,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,ND,1
ND,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,ND,1
ND,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,ND,1
ND,electricity,wind,wind,2065,ELEC_RPS,0.2,ND,1
ND,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,ND,1
ND,electricity,solar,PV,2065,ELEC_RPS,0.2,ND,1
ND,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,ND,1
ND,electricity,solar,CSP,2065,ELEC_RPS,0.2,ND,1
ND,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,ND,1
ND,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,ND,1
NE,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,NE,1
NE,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,NE,1
NE,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,NE,1
NE,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,NE,1
NE,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,NE,1
NE,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,NE,1
NE,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,NE,1
NE,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,NE,1
NE,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,NE,1
NE,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,NE,1
NE,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,NE,1
NE,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,NE,1
NE,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,NE,1
NE,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,NE,1
NE,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,NE,1
NE,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,NE,1
NE,electricity,wind,wind,2065,ELEC_RPS,0.2,NE,1
NE,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,NE,1
NE,electricity,solar,PV,2065,ELEC_RPS,0.2,NE,1
NE,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,NE,1
NE,electricity,solar,CSP,2065,ELEC_RPS,0.2,NE,1
NE,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,NE,1
NE,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,NE,1
NH,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,NH,1
NH,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,NH,1
NH,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,NH,1
NH,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,NH,1
NH,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,NH,1
NH,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,NH,1
NH,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,NH,1
NH,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,NH,1
NH,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,NH,1
NH,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,NH,1
NH,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,NH,1
NH,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,NH,1
NH,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,NH,1
NH,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,NH,1
NH,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,NH,1
NH,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,NH,1
NH,electricity,wind,wind,2065,ELEC_RPS,0.2,NH,1
NH,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,NH,1
NH,electricity,solar,PV,2065,ELEC_RPS,0.2,NH,1
NH,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,NH,1
NH,electricity,solar,CSP,2065,ELEC_RPS,0.2,NH,1
NH,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,NH,1
NH,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,NH,1
NJ,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,wind,wind,2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,solar,PV,2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,solar,CSP,2065,ELEC_RPS,0.2,NJ,1
NJ,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,NJ,1
NJ,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,NJ,1
NM,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,NM,1
NM,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,NM,1
NM,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,NM,1
NM,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,NM,1
NM,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,NM,1
NM,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,NM,1
NM,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,NM,1
NM,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,NM,1
NM,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,NM,1
NM,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,NM,1
NM,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,NM,1
NM,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,NM,1
NM,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,NM,1
NM,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,NM,1
NM,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,NM,1
NM,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,NM,1
NM,electricity,wind,wind,2065,ELEC_RPS,0.2,NM,1
NM,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,NM,1
NM,electricity,solar,PV,2065,ELEC_RPS,0.2,NM,1
NM,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,NM,1
NM,electricity,solar,CSP,2065,ELEC_RPS,0.2,NM,1
NM,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,NM,1
NM,electricity,geothermal,geothermal,2065,ELEC_RPS,0.2,NM,1
NM,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,NM,1
NV,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,NV,1
NV,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,NV,1
NV,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,NV,1
NV,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,NV,1
NV,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,NV,1
NV,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,NV,1
NV,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,NV,1
NV,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,NV,1
NV,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,NV,1
NV,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,NV,1
NV,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,NV,1
NV,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,NV,1
NV,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,NV,1
NV,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,NV,1
NV,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,NV,1
NV,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,NV,1
NV,electricity,wind,wind,2065,ELEC_RPS,0.2,NV,1
NV,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,NV,1
NV,electricity,solar,PV,2065,ELEC_RPS,0.2,NV,1
NV,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,NV,1
NV,electricity,solar,CSP,2065,ELEC_RPS,0.2,NV,1
NV,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,NV,1
NV,electricity,geothermal,geothermal,2065,ELEC_RPS,0.2,NV,1
NV,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,NV,1
NY,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,NY,1
NY,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,NY,1
NY,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,NY,1
NY,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,NY,1
NY,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,NY,1
NY,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,NY,1
NY,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,NY,1
NY,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,NY,1
NY,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,NY,1
NY,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,NY,1
NY,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,NY,1
NY,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,NY,1
NY,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,NY,1
NY,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,NY,1
NY,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,NY,1
NY,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,NY,1
NY,electricity,wind,wind,2065,ELEC_RPS,0.2,NY,1
NY,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,NY,1
NY,electricity,solar,PV,2065,ELEC_RPS,0.2,NY,1
NY,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,NY,1
NY,electricity,solar,CSP,2065,ELEC_RPS,0.2,NY,1
NY,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,NY,1
NY,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,NY,1
OH,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,OH,1
OH,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,OH,1
OH,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,OH,1
OH,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,OH,1
OH,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,OH,1
OH,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,OH,1
OH,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,OH,1
OH,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,OH,1
OH,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,OH,1
OH,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,OH,1
OH,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,OH,1
OH,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,OH,1
OH,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,OH,1
OH,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,OH,1
OH,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,OH,1
OH,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,OH,1
OH,electricity,wind,wind,2065,ELEC_RPS,0.2,OH,1
OH,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,OH,1
OH,electricity,solar,PV,2065,ELEC_RPS,0.2,OH,1
OH,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,OH,1
OH,electricity,solar,CSP,2065,ELEC_RPS,0.2,OH,1
OH,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,OH,1
OH,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,OH,1
OK,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,OK,1
OK,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,OK,1
OK,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,OK,1
OK,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,OK,1
OK,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,OK,1
OK,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,OK,1
OK,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,OK,1
OK,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,OK,1
OK,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,OK,1
OK,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,OK,1
OK,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,OK,1
OK,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,OK,1
OK,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,OK,1
OK,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,OK,1
OK,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,OK,1
OK,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,OK,1
OK,electricity,wind,wind,2065,ELEC_RPS,0.2,OK,1
OK,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,OK,1
OK,electricity,solar,PV,2065,ELEC_RPS,0.2,OK,1
OK,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,OK,1
OK,electricity,solar,CSP,2065,ELEC_RPS,0.2,OK,1
OK,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,OK,1
OK,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,OK,1
OR,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,OR,1
OR,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,OR,1
OR,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,OR,1
OR,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,OR,1
OR,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,OR,1
OR,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,OR,1
OR,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,OR,1
OR,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,OR,1
OR,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,OR,1
OR,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,OR,1
OR,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,OR,1
OR,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,OR,1
OR,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,OR,1
OR,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,OR,1
OR,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,OR,1
OR,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,OR,1
OR,electricity,wind,wind,2065,ELEC_RPS,0.2,OR,1
OR,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,OR,1
OR,electricity,solar,PV,2065,ELEC_RPS,0.2,OR,1
OR,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,OR,1
OR,electricity,solar,CSP,2065,ELEC_RPS,0.2,OR,1
OR,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,OR,1
OR,electricity,geothermal,geothermal,2065,ELEC_RPS,0.2,OR,1
OR,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,OR,1
PA,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,PA,1
PA,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,PA,1
PA,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,PA,1
PA,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,PA,1
PA,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,PA,1
PA,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,PA,1
PA,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,PA,1
PA,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,PA,1
PA,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,PA,1
PA,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,PA,1
PA,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,PA,1
PA,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,PA,1
PA,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,PA,1
PA,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,PA,1
PA,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,PA,1
PA,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,PA,1
PA,electricity,wind,wind,2065,ELEC_RPS,0.2,PA,1
PA,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,PA,1
PA,electricity,solar,PV,2065,ELEC_RPS,0.2,PA,1
PA,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,PA,1
PA,electricity,solar,CSP,2065,ELEC_RPS,0.2,PA,1
PA,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,PA,1
PA,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,PA,1
RI,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,RI,1
RI,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,RI,1
RI,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,RI,1
RI,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,RI,1
RI,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,RI,1
RI,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,RI,1
RI,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,RI,1
RI,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,RI,1
RI,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,RI,1
RI,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,RI,1
RI,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,RI,1
RI,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,RI,1
RI,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,RI,1
RI,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,RI,1
RI,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,RI,1
RI,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,RI,1
RI,electricity,wind,wind,2065,ELEC_RPS,0.2,RI,1
RI,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,RI,1
RI,electricity,solar,PV,2065,ELEC_RPS,0.2,RI,1
RI,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,RI,1
RI,electricity,solar,CSP,2065,ELEC_RPS,0.2,RI,1
RI,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,RI,1
RI,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,RI,1
SC,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,SC,1
SC,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,SC,1
SC,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,SC,1
SC,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,SC,1
SC,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,SC,1
SC,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,SC,1
SC,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,SC,1
SC,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,SC,1
SC,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,SC,1
SC,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,SC,1
SC,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,SC,1
SC,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,SC,1
SC,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,SC,1
SC,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,SC,1
SC,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,SC,1
SC,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,SC,1
SC,electricity,wind,wind,2065,ELEC_RPS,0.2,SC,1
SC,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,SC,1
SC,electricity,solar,PV,2065,ELEC_RPS,0.2,SC,1
SC,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,SC,1
SC,electricity,solar,CSP,2065,ELEC_RPS,0.2,SC,1
SC,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,SC,1
SC,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,SC,1
SD,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,SD,1
SD,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,SD,1
SD,electricity,coal,coal (IGCC),2065,ELEC_RPS,0.2,SD,1
SD,electricity,coal,coal (IGCC CCS),2065,ELEC_RPS,0.2,SD,1
SD,electricity,gas,gas (steam/CT),2065,ELEC_RPS,0.2,SD,1
SD,electricity,gas,gas (CC),2065,ELEC_RPS,0.2,SD,1
SD,electricity,gas,gas (CC CCS),2065,ELEC_RPS,0.2,SD,1
SD,electricity,refined liquids,refined liquids (steam/CT),2065,ELEC_RPS,0.2,SD,1
SD,electricity,refined liquids,refined liquids (CC),2065,ELEC_RPS,0.2,SD,1
SD,electricity,refined liquids,refined liquids (CC CCS),2065,ELEC_RPS,0.2,SD,1
SD,electricity,biomass,biomass (conv),2065,ELEC_RPS,0.2,SD,1
SD,electricity,biomass,biomass (conv CCS),2065,ELEC_RPS,0.2,SD,1
SD,electricity,biomass,biomass (IGCC),2065,ELEC_RPS,0.2,SD,1
SD,electricity,biomass,biomass (IGCC CCS),2065,ELEC_RPS,0.2,SD,1
SD,electricity,nuclear,Gen_II_LWR,2065,ELEC_RPS,0.2,SD,1
SD,electricity,nuclear,Gen_III,2065,ELEC_RPS,0.2,SD,1
SD,electricity,wind,wind,2065,ELEC_RPS,0.2,SD,1
SD,electricity,wind,wind_storage,2065,ELEC_RPS,0.2,SD,1
SD,electricity,solar,PV,2065,ELEC_RPS,0.2,SD,1
SD,electricity,solar,PV_storage,2065,ELEC_RPS,0.2,SD,1
SD,electricity,solar,CSP,2065,ELEC_RPS,0.2,SD,1
SD,electricity,solar,CSP_storage,2065,ELEC_RPS,0.2,SD,1
SD,elect_td_bld,rooftop_pv,rooftop_pv,2065,ELEC_RPS,0.2,SD,1
TN,electricity,coal,coal (conv pul),2065,ELEC_RPS,0.2,TN,1
TN,electricity,coal,coal (conv pul CCS),2065,ELEC_RPS,0.2,TN,1
