# File: OTAQ_trn_data_DECARB_high_elec.csv
# Title: OTAQ-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn
# Source: 2021.10.05 Vehicle tables.xlsx workbook. BEV 3-wheeler data from UCD_trn_data_CORE file of CMP 316
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Africa,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Australia_NZ,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877
Canada,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877
China,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Eastern Europe,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917,355.917
Former Soviet Union,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716,3716
India,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Japan,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Korea,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Latin America,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
Middle East,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Southeast Asia,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
USA,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877,3216.877
Western Europe,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838,373.838
Brazil,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
Africa,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,279.12585,278.77755,278.42925,278.08095,277.7339667,277.3869834,277.04,276.6943,276.3486,276.0029,275.6585,275.3141,274.9697,274.6265833,274.2834667,273.94035,273.5985333,273.2567167,272.9149,272.9149
Australia_NZ,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,242.95915,242.6559834,242.3528167,242.04965,241.7476167,241.4455834,241.14355,240.84265,240.54175,240.24085,239.9410667,239.6412833,239.3415,239.04285,238.7442,238.44555,238.1480167,237.8504833,237.55295,237.55295
Canada,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,332.27075,331.8561334,331.4415167,331.0269,330.6138334,330.2007667,329.7877,329.3761833,328.9646667,328.55315,328.1431833,327.7332167,327.32325,326.9148167,326.5063833,326.09795,325.6910333,325.2841167,324.8772,324.8772
China,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,252.80425,252.4888,252.17335,251.8579,251.5436167,251.2293334,250.91505,250.6019667,250.2888833,249.9758,249.6638667,249.3519333,249.04,248.72925,248.4185,248.10775,247.79815,247.48855,247.17895,247.17895
Eastern Europe,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,84.4689,84.3635,84.2581,84.1527,84.0477,83.9427,83.8377,83.73308333,83.62846667,83.52385,83.41963333,83.31541667,83.2112,83.10736667,83.00353333,82.8997,82.79625,82.6928,82.58935,82.58935
Former Soviet Union,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,444.2804,443.7260167,443.1716334,442.61725,442.06495,441.51265,440.96035,440.4101167,439.8598833,439.30965,438.7614667,438.2132833,437.6651,437.1189833,436.5728667,436.02675,435.4826667,434.9385833,434.3945,434.3945
India,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,142.3242,142.1466,141.969,141.7914,141.6144667,141.4375334,141.2606,141.0843333,140.9080667,140.7318,140.5562,140.3806,140.205,140.03005,139.8551,139.68015,139.50585,139.33155,139.15725,139.15725
Japan,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,107.151,107.0173,106.8836,106.7499,106.6167,106.4835,106.3503,106.2175833,106.0848667,105.95215,105.81995,105.68775,105.55555,105.4238333,105.2921167,105.1604,105.0291833,104.8979667,104.76675,104.76675
Korea,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,123.75,123.5955834,123.4411667,123.28675,123.1329167,122.9790834,122.82525,122.6719833,122.5187167,122.36545,122.21275,122.06005,121.90735,121.7552333,121.6031167,121.451,121.2994667,121.1479333,120.9964,120.9964
Latin America,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,172.1753,171.96045,171.7456,171.53075,171.3167167,171.1026834,170.88865,170.6754167,170.4621833,170.24895,170.0365,169.82405,169.6116,169.3999667,169.1883333,168.9767,168.7658333,168.5549667,168.3441,168.3441
Middle East,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,142.3242,142.1466,141.969,141.7914,141.6144667,141.4375334,141.2606,141.0843333,140.9080667,140.7318,140.5562,140.3806,140.205,140.03005,139.8551,139.68015,139.50585,139.33155,139.15725,139.15725
Southeast Asia,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,1067.43145,1066.0995,1064.76755,1063.4356,1062.108617,1060.781634,1059.45465,1058.13265,1056.81065,1055.48865,1054.1716,1052.85455,1051.5375,1050.225367,1048.913233,1047.6011,1046.2939,1044.9867,1043.6795,1043.6795
USA,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,361.8481,361.3965834,360.9450667,360.49355,360.0437167,359.5938834,359.14405,358.6959,358.24775,357.7996,357.3531333,356.9066667,356.4602,356.0154167,355.5706333,355.12585,354.6827167,354.2395833,353.79645,353.79645
Western Europe,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,78.76285,78.66458335,78.5663167,78.46805,78.37013335,78.27221665,78.1743,78.07675,77.9792,77.88165,77.78446667,77.68728333,77.5901,77.49328333,77.39646667,77.29965,77.2032,77.10675,77.0103,77.0103
Brazil,Freight,Rail,All,BEV,Electricity,intensity,MJ/vkm,101.2211449,101.0948396,100.9685344,100.8422291,100.7163967,100.5905643,100.4647318,100.3393704,100.214009,100.0886477,99.96375555,99.83886345,99.71397135,99.58954677,99.46512218,99.3406976,99.21673882,99.09278003,98.96882125,98.96882125
Africa,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,372.1678,371.7034,371.239,370.7746,370.3119555,369.8493111,369.3866667,368.9257333,368.4648,368.0038667,367.5446667,367.0854667,366.6262667,366.1687778,365.7112889,365.2538,364.7980444,364.3422889,363.8865333,363.8865333
Australia_NZ,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,323.9455333,323.5413111,323.1370889,322.7328667,322.3301555,321.9274445,321.5247333,321.1235333,320.7223333,320.3211333,319.9214222,319.5217111,319.122,318.7238,318.3256,317.9274,317.5306889,317.1339778,316.7372667,316.7372667
Canada,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,443.0276667,442.4748445,441.9220223,441.3692,440.8184445,440.2676889,439.7169333,439.1682444,438.6195556,438.0708667,437.5242444,436.9776222,436.431,435.8864222,435.3418444,434.7972667,434.2547111,433.7121556,433.1696,433.1696
China,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,337.0723333,336.6517333,336.2311333,335.8105333,335.3914889,334.9724445,334.5534,334.1359556,333.7185111,333.3010667,332.8851556,332.4692444,332.0533333,331.639,331.2246667,330.8103333,330.3975333,329.9847333,329.5719333,329.5719333
Eastern Europe,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,112.6252,112.4846667,112.3441333,112.2036,112.0636,111.9236,111.7836,111.6441111,111.5046222,111.3651333,111.2261778,111.0872222,110.9482667,110.8098222,110.6713778,110.5329333,110.395,110.2570667,110.1191333,110.1191333
Former Soviet Union,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,592.3738667,591.6346889,590.8955111,590.1563333,589.4199333,588.6835333,587.9471333,587.2134889,586.4798444,585.7462,585.0152889,584.2843778,583.5534667,582.8253111,582.0971556,581.369,580.6435556,579.9181111,579.1926667,579.1926667
India,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,189.7656,189.5288,189.292,189.0552,188.8192889,188.5833778,188.3474667,188.1124444,187.8774222,187.6424,187.4082667,187.1741333,186.94,186.7067333,186.4734667,186.2402,186.0078,185.7754,185.543,185.543
Japan,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,142.868,142.6897333,142.5114667,142.3332,142.1556,141.978,141.8004,141.6234444,141.4464889,141.2695333,141.0932667,140.917,140.7407333,140.5651111,140.3894889,140.2138667,140.0389111,139.8639556,139.689,139.689
Korea,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,165,164.7941111,164.5882223,164.3823333,164.1772222,163.9721111,163.767,163.5626444,163.3582889,163.1539333,162.9503333,162.7467333,162.5431333,162.3403111,162.1374889,161.9346667,161.7326222,161.5305778,161.3285333,161.3285333
Latin America,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,229.5670667,229.2806,228.9941333,228.7076667,228.4222889,228.1369111,227.8515333,227.5672222,227.2829111,226.9986,226.7153333,226.4320667,226.1488,225.8666222,225.5844444,225.3022667,225.0211111,224.7399556,224.4588,224.4588
Middle East,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,189.7656,189.5288,189.292,189.0552,188.8192889,188.5833778,188.3474667,188.1124444,187.8774222,187.6424,187.4082667,187.1741333,186.94,186.7067333,186.4734667,186.2402,186.0078,185.7754,185.543,185.543
Southeast Asia,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,1423.241933,1421.466,1419.690067,1417.914133,1416.144822,1414.375511,1412.6062,1410.843533,1409.080867,1407.3182,1405.562133,1403.806067,1402.05,1400.300489,1398.550978,1396.801467,1395.058533,1393.3156,1391.572667,1391.572667
USA,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,482.4641333,481.8621111,481.2600889,480.6580667,480.0582889,479.4585111,478.8587333,478.2612,477.6636667,477.0661333,476.4708444,475.8755556,475.2802667,474.6872222,474.0941778,473.5011333,472.9102889,472.3194444,471.7286,471.7286
Western Europe,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,105.0171333,104.8861111,104.7550889,104.6240667,104.4935111,104.3629555,104.2324,104.1023333,103.9722667,103.8422,103.7126222,103.5830444,103.4534667,103.3243778,103.1952889,103.0662,102.9376,102.809,102.6804,102.6804
Brazil,Freight,Rail,All,FCEV,Hydrogen,intensity,MJ/vkm,134.9615265,134.7931195,134.6247125,134.4563055,134.2885289,134.1207523,133.9529757,133.7858272,133.6186787,133.4515302,133.2850074,133.1184846,132.9519618,132.7860624,132.6201629,132.4542635,132.2889851,132.1237067,131.9584283,131.9584283
Africa,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,446.60136,446.04408,445.4868,444.92952,444.3743466,443.8191734,443.264,442.71088,442.15776,441.60464,441.0536,440.50256,439.95152,439.4025333,438.8535467,438.30456,437.7576533,437.2107467,436.66384,436.66384
Australia_NZ,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,388.73464,388.2495734,387.7645067,387.27944,386.7961866,386.3129334,385.82968,385.34824,384.8668,384.38536,383.9057067,383.4260533,382.9464,382.46856,381.99072,381.51288,381.0368267,380.5607733,380.08472,380.08472
Canada,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,531.6332,530.9698134,530.3064267,529.64304,528.9821334,528.3212266,527.66032,527.0018933,526.3434667,525.68504,525.0290933,524.3731467,523.7172,523.0637067,522.4102133,521.75672,521.1056533,520.4545867,519.80352,519.80352
China,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,404.4868,403.98208,403.47736,402.97264,402.4697866,401.9669334,401.46408,400.9631467,400.4622133,399.96128,399.4621867,398.9630933,398.464,397.9668,397.4696,396.9724,396.47704,395.98168,395.48632,395.48632
Eastern Europe,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,135.15024,134.9816,134.81296,134.64432,134.47632,134.30832,134.14032,133.9729333,133.8055467,133.63816,133.4714133,133.3046667,133.13792,132.9717867,132.8056533,132.63952,132.474,132.30848,132.14296,132.14296
Former Soviet Union,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,710.84864,709.9616266,709.0746134,708.1876,707.30392,706.42024,705.53656,704.6561867,703.7758133,702.89544,702.0183467,701.1412533,700.26416,699.3903733,698.5165867,697.6428,696.7722667,695.9017333,695.0312,695.0312
India,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,227.71872,227.43456,227.1504,226.86624,226.5831466,226.3000534,226.01696,225.7349333,225.4529067,225.17088,224.88992,224.60896,224.328,224.04808,223.76816,223.48824,223.20936,222.93048,222.6516,222.6516
Japan,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,171.4416,171.22768,171.01376,170.79984,170.58672,170.3736,170.16048,169.9481333,169.7357867,169.52344,169.31192,169.1004,168.88888,168.6781333,168.4673867,168.25664,168.0466933,167.8367467,167.6268,167.6268
Korea,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,198,197.7529334,197.5058667,197.2588,197.0126666,196.7665334,196.5204,196.2751733,196.0299467,195.78472,195.5404,195.29608,195.05176,194.8083733,194.5649867,194.3216,194.0791467,193.8366933,193.59424,193.59424
Latin America,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,275.48048,275.13672,274.79296,274.4492,274.1067466,273.7642934,273.42184,273.0806667,272.7394933,272.39832,272.0584,271.71848,271.37856,271.0399467,270.7013333,270.36272,270.0253333,269.6879467,269.35056,269.35056
Middle East,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,227.71872,227.43456,227.1504,226.86624,226.5831466,226.3000534,226.01696,225.7349333,225.4529067,225.17088,224.88992,224.60896,224.328,224.04808,223.76816,223.48824,223.20936,222.93048,222.6516,222.6516
Southeast Asia,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,1707.89032,1705.7592,1703.62808,1701.49696,1699.373786,1697.250614,1695.12744,1693.01224,1690.89704,1688.78184,1686.67456,1684.56728,1682.46,1680.360587,1678.261173,1676.16176,1674.07024,1671.97872,1669.8872,1669.8872
USA,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,578.95696,578.2345334,577.5121067,576.78968,576.0699466,575.3502134,574.63048,573.91344,573.1964,572.47936,571.7650133,571.0506667,570.33632,569.6246667,568.9130133,568.20136,567.4923467,566.7833333,566.07432,566.07432
Western Europe,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,126.02056,125.8633334,125.7061067,125.54888,125.3922134,125.2355466,125.07888,124.9228,124.76672,124.61064,124.4551467,124.2996533,124.14416,123.9892533,123.8343467,123.67944,123.52512,123.3708,123.21648,123.21648
Brazil,Freight,Rail,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,161.9538318,161.7517434,161.549655,161.3475666,161.1462346,160.9449028,160.7435709,160.5429927,160.3424145,160.1418362,159.9420089,159.7421815,159.5423542,159.3432748,159.1441955,158.9451162,158.7467821,158.5484481,158.350114,158.350114
Africa,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,558.2517,557.5551,556.8585,556.1619,555.4679333,554.7739667,554.08,553.3886,552.6972,552.0058,551.317,550.6282,549.9394,549.2531667,548.5669333,547.8807,547.1970667,546.5134333,545.8298,545.8298
Australia_NZ,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,485.9183,485.3119667,484.7056334,484.0993,483.4952333,482.8911667,482.2871,481.6853,481.0835,480.4817,479.8821333,479.2825667,478.683,478.0857,477.4884,476.8911,476.2960333,475.7009667,475.1059,475.1059
Canada,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,664.5415,663.7122667,662.8830334,662.0538,661.2276667,660.4015333,659.5754,658.7523667,657.9293333,657.1063,656.2863667,655.4664333,654.6465,653.8296333,653.0127667,652.1959,651.3820667,650.5682333,649.7544,649.7544
China,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,505.6085,504.9776,504.3467,503.7158,503.0872333,502.4586667,501.8301,501.2039333,500.5777667,499.9516,499.3277333,498.7038667,498.08,497.4585,496.837,496.2155,495.5963,494.9771,494.3579,494.3579
Eastern Europe,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,168.9378,168.727,168.5162,168.3054,168.0954,167.8854,167.6754,167.4661667,167.2569333,167.0477,166.8392667,166.6308333,166.4224,166.2147333,166.0070667,165.7994,165.5925,165.3856,165.1787,165.1787
Former Soviet Union,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,888.5608,887.4520333,886.3432667,885.2345,884.1299,883.0253,881.9207,880.8202333,879.7197667,878.6193,877.5229333,876.4265667,875.3302,874.2379667,873.1457333,872.0535,870.9653333,869.8771667,868.789,868.789
India,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,284.6484,284.2932,283.938,283.5828,283.2289333,282.8750667,282.5212,282.1686667,281.8161333,281.4636,281.1124,280.7612,280.41,280.0601,279.7102,279.3603,279.0117,278.6631,278.3145,278.3145
Japan,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,214.302,214.0346,213.7672,213.4998,213.2334,212.967,212.7006,212.4351667,212.1697333,211.9043,211.6399,211.3755,211.1111,210.8476667,210.5842333,210.3208,210.0583667,209.7959333,209.5335,209.5335
Korea,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,247.5,247.1911667,246.8823334,246.5735,246.2658333,245.9581667,245.6505,245.3439667,245.0374333,244.7309,244.4255,244.1201,243.8147,243.5104667,243.2062333,242.902,242.5989333,242.2958667,241.9928,241.9928
Latin America,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,344.3506,343.9209,343.4912,343.0615,342.6334333,342.2053667,341.7773,341.3508333,340.9243667,340.4979,340.073,339.6481,339.2232,338.7999333,338.3766667,337.9534,337.5316667,337.1099333,336.6882,336.6882
Middle East,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,284.6484,284.2932,283.938,283.5828,283.2289333,282.8750667,282.5212,282.1686667,281.8161333,281.4636,281.1124,280.7612,280.41,280.0601,279.7102,279.3603,279.0117,278.6631,278.3145,278.3145
Southeast Asia,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,2134.8629,2132.199,2129.5351,2126.8712,2124.217233,2121.563267,2118.9093,2116.2653,2113.6213,2110.9773,2108.3432,2105.7091,2103.075,2100.450733,2097.826467,2095.2022,2092.5878,2089.9734,2087.359,2087.359
USA,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,723.6962,722.7931667,721.8901334,720.9871,720.0874333,719.1877667,718.2881,717.3918,716.4955,715.5992,714.7062667,713.8133333,712.9204,712.0308333,711.1412667,710.2517,709.3654333,708.4791667,707.5929,707.5929
Western Europe,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,157.5257,157.3291667,157.1326334,156.9361,156.7402667,156.5444333,156.3486,156.1535,155.9584,155.7633,155.5689333,155.3745667,155.1802,154.9865667,154.7929333,154.5993,154.4064,154.2135,154.0206,154.0206
Brazil,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,202.4422897,202.1896792,201.9370687,201.6844582,201.4327933,201.1811285,200.9294636,200.6787408,200.4280181,200.1772953,199.9275111,199.6777269,199.4279427,199.1790935,198.9302444,198.6813952,198.4334776,198.1855601,197.9376425,197.9376425
Africa,Freight,Rail,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Australia_NZ,Freight,Rail,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Canada,Freight,Rail,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Freight,Rail,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Eastern Europe,Freight,Rail,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
