# File: OTAQ_trn_data_EMF37.csv
# Title: OTAQ-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnn
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095
Latin America,Passenger,Bus,All,FCEV,Hydrogen,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,Bus,All,FCEV,Hydrogen,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,Bus,All,FCEV,Hydrogen,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,Passenger,Bus,All,FCEV,Hydrogen,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Europe,Passenger,Bus,All,FCEV,Hydrogen,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,Bus,All,FCEV,Hydrogen,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,2.841554321,2.840138272,2.838722222,2.837306173,1.852466667,1.731447461,1.625169972,1.540791758,1.456413543,1.372035329,1.369997006,1.367936527,1.365876048
Australia_NZ,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,4.864175309,4.861754321,4.859333333,4.856912346,3.171069087,2.963915786,2.781996459,2.637557719,2.493118979,2.34868024,2.345157485,2.341656886,2.338134132
Canada,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,4.676206173,4.67542963,4.674653086,4.673876543,3.052589516,2.854134238,2.679853399,2.541472326,2.403091253,2.26471018,2.263558084,2.262428144,2.261298204
China,Passenger,Bus,Light Bus,FCEV,Hydrogen,intensity,MJ/vkm,3.255223457,3.253594239,3.251965021,3.250335802,2.122138978,1.983508798,1.861765581,1.765107393,1.668449206,1.571791018,1.569442515,1.567071856,1.564723353
China,Passenger,Bus,Heavy Bus,FCEV,Hydrogen,intensity,MJ/vkm,4.120840741,4.118785185,4.11672963,4.114674074,2.686468548,2.510977376,2.356863314,2.234494904,2.112126494,1.989758084,1.986767066,1.983798204,1.980807186
Eastern Europe,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,4.017058025,4.016388066,4.015718107,4.015048148,2.62229543,2.45181272,2.302097025,2.183220971,2.064344917,1.945468862,1.944494012,1.943519162,1.942544311
Former Soviet Union,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,5.323980247,5.321315639,5.318651032,5.31598642,3.470808871,3.244085219,3.044979462,2.886887106,2.728794751,2.570702395,2.566847305,2.562992216,2.559159281
India,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,2.273216049,2.2720893,2.270962552,2.269835802,1.481969355,1.385156109,1.300135977,1.23263636,1.165136743,1.097637126,1.095997605,1.094358084,1.092696407
Japan,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,12.5699963,12.56372305,12.5574498,12.55117654,8.194654571,7.659344142,7.189241501,6.815974374,6.442707247,6.06944012,6.060356287,6.051272455,6.042188623
Korea,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,2.414409877,2.413206996,2.412004116,2.410801235,1.574011828,1.471191805,1.380896601,1.309201127,1.237505653,1.16581018,1.16405988,1.162309581,1.160559281
Latin America,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,4.219461728,4.217360494,4.215259259,4.213158025,2.750761022,2.571062846,2.413254249,2.287959719,2.162665189,2.037370659,2.034335329,2.031277844,2.028220359
Middle East,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,3.617777778,3.615965843,3.61415391,3.612341975,2.358501344,2.204439165,2.069143768,1.961710216,1.854276665,1.746843114,1.744228743,1.741614371,1.739
Southeast Asia,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,2.273216049,2.2720893,2.270962552,2.269835802,1.481969355,1.385156109,1.300135977,1.23263636,1.165136743,1.097637126,1.095997605,1.094358084,1.092696407
USA,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,4.676206173,4.6585276,4.656205622,4.157326449,2.577587859,2.410413985,2.263604068,2.147035236,2.030466404,1.913897572,1.913897572,1.913897572,1.913897572
Western Europe,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,4.326259259,4.324097119,4.32193498,4.31977284,2.820384677,2.636152338,2.474361898,2.345890966,2.217420034,2.088949102,2.08582515,2.082701198,2.079577246
Brazil,Passenger,Bus,All,FCEV,Hydrogen,intensity,MJ/vkm,5.324704396,5.323817123,5.322929849,5.322042575,3.475916253,3.249938024,3.051486889,2.894344451,2.737202012,2.580059573,2.580059573,2.580059573,2.580059573
Africa,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878
Australia_NZ,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946
Canada,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592
China,Passenger,Bus,Light Bus,FCEV,Hydrogen,load factor,pers/veh,20,20,20,20,20,20,20,20,20,20,20,20,20
China,Passenger,Bus,Heavy Bus,FCEV,Hydrogen,load factor,pers/veh,40,40,40,40,40,40,40,40,40,40,40,40,40
Eastern Europe,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895
Former Soviet Union,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924
India,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878
Japan,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442
Korea,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772
Latin America,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502
Middle East,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,25,25,25,25,25,25,25,25,25,25,25,25,25
Southeast Asia,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878
USA,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39
Western Europe,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849
Brazil,Passenger,Bus,All,FCEV,Hydrogen,load factor,pers/veh,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081
Africa,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.724453752,1.724453752,1.724453752,1.724453752,1.686155648,1.682325837,1.678496027,1.674666217,1.670836406,1.667006596,1.667006596,1.667006596,1.667006596
Australia_NZ,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.724453752,1.724453752,1.724453752,1.724453752,1.686155648,1.682325837,1.678496027,1.674666217,1.670836406,1.667006596,1.667006596,1.667006596,1.667006596
Canada,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.894553752,1.894553752,1.894553752,1.894553752,1.856255648,1.852425837,1.848596027,1.844766217,1.840936406,1.837106596,1.837106596,1.837106596,1.837106596
China,Passenger,Bus,Heavy Bus,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.724453752,1.602720419,1.480987086,1.359253752,1.320955648,1.317125837,1.313296027,1.309466217,1.305636406,1.301806596,1.301806596,1.301806596,1.301806596
China,Passenger,Bus,Light Bus,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.180453752,1.180453752,1.180453752,1.180453752,1.142155648,1.138325837,1.134496027,1.130666217,1.126836406,1.123006596,1.123006596,1.123006596,1.123006596
Eastern Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.276853752,3.276853752,3.276853752,3.276853752,3.238555648,3.234725837,3.230896027,3.227066217,3.223236406,3.219406596,3.219406596,3.219406596,3.219406596
Former Soviet Union,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.217753752,3.217753752,3.217753752,3.217753752,3.179455648,3.175625837,3.171796027,3.167966217,3.164136406,3.160306596,3.160306596,3.160306596,3.160306596
India,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.724453752,1.724453752,1.724453752,1.724453752,1.686155648,1.682325837,1.678496027,1.674666217,1.670836406,1.667006596,1.667006596,1.667006596,1.667006596
Japan,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.591953752,3.591953752,3.591953752,3.591953752,3.553655648,3.549825837,3.545996027,3.542166217,3.538336406,3.534506596,3.534506596,3.534506596,3.534506596
Korea,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.754453752,1.754453752,1.754453752,1.754453752,1.716155648,1.712325837,1.708496027,1.704666217,1.700836406,1.697006596,1.697006596,1.697006596,1.697006596
Latin America,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.724453752,1.724453752,1.724453752,1.724453752,1.686155648,1.682325837,1.678496027,1.674666217,1.670836406,1.667006596,1.667006596,1.667006596,1.667006596
Middle East,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.724453752,1.724453752,1.724453752,1.724453752,1.686155648,1.682325837,1.678496027,1.674666217,1.670836406,1.667006596,1.667006596,1.667006596,1.667006596
Southeast Asia,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.724453752,1.724453752,1.724453752,1.724453752,1.686155648,1.682325837,1.678496027,1.674666217,1.670836406,1.667006596,1.667006596,1.667006596,1.667006596
USA,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.754453752,1.754453752,1.754453752,1.754453752,1.716155648,1.712325837,1.708496027,1.704666217,1.700836406,1.697006596,1.697006596,1.697006596,1.697006596
Western Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.770753752,1.770753752,1.770753752,1.770753752,1.732455648,1.728625837,1.724796027,1.720966217,1.717136406,1.713306596,1.713306596,1.713306596,1.713306596
Brazil,Passenger,Bus,All,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.724467724,1.724467724,1.724467724,1.724467724,1.68616962,1.682339809,1.678509999,1.674680189,1.670850378,1.667020568,1.667020568,1.667020568,1.667020568
Africa,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia_NZ,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Passenger,Bus,Light Bus,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Passenger,Bus,Heavy Bus,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Former Soviet Union,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,Bus,All,Hybrid Liquids,Liquids,energy,PJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,5.59863,5.59584,5.59305,5.59026,5.288112898,5.0166926,5.01415938,5.011653109,5.009146838,5.006640567,4.9992026,4.991683787,4.984164973
Australia_NZ,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,9.58374,9.57897,9.5742,9.56943,9.05223918,8.587643995,8.583332133,8.579047218,8.574762303,8.570477388,8.557622642,8.544848743,8.531993997
Canada,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,9.21339,9.21186,9.21033,9.2088,8.71402346,8.269563147,8.26818874,8.266814333,8.265439926,8.26406552,8.259861452,8.255738231,8.251615011
China,Passenger,Bus,Light Bus,Hybrid Liquids,Liquids,intensity,MJ/vkm,6.41367,6.41046,6.40725,6.40404,6.057928439,5.747014643,5.744131084,5.741274473,5.738417863,5.735561253,5.726991422,5.718340744,5.709770914
China,Passenger,Bus,Heavy Bus,Hybrid Liquids,Liquids,intensity,MJ/vkm,8.11917,8.11512,8.11107,8.10702,7.668882381,7.275301101,7.271662966,7.26802483,7.264386694,7.260748559,7.249834152,7.239000592,7.228086186
Eastern Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,7.91469,7.91337,7.91205,7.91073,7.485691665,7.10387754,7.102691777,7.101506015,7.100320252,7.099134489,7.095577201,7.092019913,7.088462625
Former Soviet Union,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,10.48968,10.48443,10.47918001,10.47393,9.907886327,9.39940638,9.394717228,9.390028075,9.385338922,9.38064977,9.366582312,9.352514854,9.338528244
India,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,4.47885,4.47663,4.47441,4.47219,4.230478961,4.013348691,4.011327504,4.009333267,4.00733903,4.005344792,3.99936208,3.993379368,3.987315809
Japan,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,24.76629,24.75393,24.74157001,24.72921,23.39273322,22.19216924,22.18106619,22.16996314,22.15886009,22.14775704,22.11460958,22.08146212,22.04831466
Korea,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,4.75704,4.75467,4.752300001,4.74993,4.493226464,4.262628354,4.260499371,4.258370388,4.256241405,4.254112422,4.247725473,4.241338524,4.234951575
Latin America,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,8.31348,8.30934,8.3052,8.30106,7.852413811,7.449392628,7.445646697,7.441927713,7.43820873,7.434489747,7.423413645,7.412256696,7.401099747
Middle East,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,7.128,7.12443,7.12086,7.11729,6.732656302,6.38713787,6.383957871,6.380750921,6.377543972,6.374337023,6.364797023,6.355257023,6.345717023
Southeast Asia,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,4.47885,4.47663,4.47441,4.47219,4.230478961,4.013348691,4.011327504,4.009333267,4.00733903,4.005344792,3.99936208,3.993379368,3.987315809
USA,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,9.21339,9.178558434,9.173983509,8.191056707,7.358067946,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925
Western Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,8.5239,8.51964,8.515380001,8.51112,8.051163812,7.6379828,7.63418297,7.63035619,7.62652941,7.622702631,7.611303139,7.599903647,7.588504156
Brazil,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,10.49110677,10.4893586,10.48761043,10.48586226,9.922466028,9.416364288,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683
Africa,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878
Australia_NZ,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946
Canada,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592
China,Passenger,Bus,Light Bus,Hybrid Liquids,Liquids,load factor,pers/veh,20,20,20,20,20,20,20,20,20,20,20,20,20
China,Passenger,Bus,Heavy Bus,Hybrid Liquids,Liquids,load factor,pers/veh,40,40,40,40,40,40,40,40,40,40,40,40,40
Eastern Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895
Former Soviet Union,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924
India,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878
Japan,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442
Korea,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772
Latin America,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502
Middle East,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,25,25,25,25,25,25,25,25,25,25,25,25,25
Southeast Asia,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878
USA,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39
Western Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849
Brazil,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081
Africa,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Africa,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Australia_NZ,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Australia_NZ,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Canada,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Canada,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
China,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
China,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Eastern Europe,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Eastern Europe,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Former Soviet Union,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Former Soviet Union,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
India,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
India,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Japan,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Japan,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Korea,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Korea,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Latin America,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Latin America,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Middle East,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Middle East,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Southeast Asia,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Southeast Asia,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
USA,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
USA,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Western Europe,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Western Europe,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Brazil,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Brazil,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,
Africa,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,124.6463,127.8739333,131.1015667,134.3292,136.7384333,139.1476667,141.5569,142.9924667,144.4280333,145.8636,145.8636,145.8636,145.8636
Africa,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,215.7434,221.3299333,226.9164667,232.503,236.673,240.843,245.013,247.4977333,249.9824667,252.4672,252.4672,252.4672,252.4672
Australia_NZ,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,122.325,125.4925,128.66,131.8275,134.1918667,136.5562333,138.9206,140.3294333,141.7382667,143.1471,143.1471,143.1471,143.1471
Australia_NZ,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,223.95,229.749,235.548,241.347,245.6756667,250.0043333,254.333,256.9122333,259.4914667,262.0707,262.0707,262.0707,262.0707
Canada,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,125.4272,128.6750667,131.9229334,135.1708,137.5951333,140.0194667,142.4438,143.8883333,145.3328667,146.7774,146.7774,146.7774,146.7774
Canada,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,233.1916,239.2299,245.2682,251.3065,255.8137667,260.3210333,264.8283,267.514,270.1997,272.8854,272.8854,272.8854,272.8854
China,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,122.325,125.4925,128.66,131.8275,134.1918667,136.5562333,138.9206,140.3294333,141.7382667,143.1471,143.1471,143.1471,143.1471
